User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1010080,Jim,P00133120,F,46-50,46,1,Kastina,Northern,Aviation,Clothing & Apparel,1,7037,,
1010081,Brooks,P00133121,F,18-25,18,1,cross river,Southern,Aviation,Clothing & Apparel,1,7037,,
1010082,Budd,P00133122,M,0-17,15,0,Kaduna,Northern,IT Sector,Clothing & Apparel,3,7037,,
1010083,Astrea,P00133123,M,26-35,34,0,Kaduna,Northern,Healthcare,Clothing & Apparel,3,7037,,
1010084,Rachel,P00133124,F,26-35,27,0,Zamfara,Northern,Healthcare,Clothing & Apparel,3,7037,,
1010085,Williams,P00133125,M,26-35,30,1,Anambra ,Eastern,Chemical,Clothing & Apparel,1,7036,,
1010086,Akash,P00133126,M,36-45,40,0,Anambra ,Eastern,Chemical,Clothing & Apparel,4,7036,,
1010087,Fein,P00133127,F,18-25,21,0,Ogun,Western,Construction,Clothing & Apparel,4,7036,,
1010088,Piyali,P00133128,M,51-55,55,0,Anambra ,Eastern,Govt,Clothing & Apparel,2,7035,,
1010089,Ballard,P00133129,M,18-25,25,0,Lagos,Western,IT Sector,Clothing & Apparel,3,7035,,
1010090,Jennifer,P00133130,F,26-35,33,1,Ogun,Western,Lawyer,Clothing & Apparel,3,7035,,
1010091,Christina,P00133131,F,36-45,40,1,Ogun,Western,Construction,Clothing & Apparel,4,7035,,
1010092,Hoffman,P00133132,F,0-17,17,0,Ibadan,Western,Hospitality,Clothing & Apparel,4,7035,,
1010093,Halladay,P00133133,M,26-35,30,1,Kastina,Northern,Aviation,Clothing & Apparel,3,7035,,
1010094,Parks,P00133134,M,26-35,32,0,Zamfara,Northern,Aviation,Clothing & Apparel,1,7035,,
1010095,Ekta,P00133135,M,26-35,28,1,Lagos,Western,Aviation,Clothing & Apparel,4,7034,,
1010096,Christy,P00133136,M,51-55,52,0,Kastina,Northern,Lawyer,Clothing & Apparel,3,7034,,
1010097,Magdelene,P00133137,M,26-35,31,0,Kaduna,Northern,Automobile,Clothing & Apparel,1,7034,,
1010098,Mautz,P00133138,F,18-25,20,1,Abuja,Central,Textile,Clothing & Apparel,4,7033,,
1010099,Reiter,P00133139,F,55+,68,0,Abuja,Central,Aviation,Clothing & Apparel,1,7033,,
1010100,Syed,P00133140,M,36-45,36,1,Lagos,Western,Food Processing,Clothing & Apparel,4,7033,,
1010101,Laalji,P00133141,M,36-45,39,0,Ibadan,Western,Media,Clothing & Apparel,3,7033,,
1010102,Gannaway,P00133142,F,26-35,35,0,Kastina,Northern,Banking,Clothing & Apparel,3,7033,,
1010103,Gibson,P00133143,F,26-35,29,1,Abuja,Central,IT Sector,Clothing & Apparel,3,7032,,
1010104,Flanagan,P00133144,F,36-45,36,1,P/H,Southern,Govt,Clothing & Apparel,4,7032,,
1010105,Shikhar,P00133145,M,26-35,27,0,Enugu,Eastern,Retail,Clothing & Apparel,3,7032,,
1010106,Holt,P00133146,F,18-25,24,1,Kaduna,Northern,Automobile,Clothing & Apparel,2,7032,,
1010107,Freymann,P00133147,F,26-35,31,0,Kastina,Northern,Healthcare,Clothing & Apparel,3,7031,,
1010108,Ryan,P00133148,F,26-35,32,1,Kaduna,Northern,IT Sector,Clothing & Apparel,3,7031,,
1010109,Phan,P00133149,M,0-17,17,0,Kaduna,Northern,Textile,Clothing & Apparel,2,7030,,
1010110,Cousins,P00133150,F,26-35,26,0,Kaduna,Northern,Retail,Clothing & Apparel,1,7030,,
1010111,Grinstein,P00133151,M,26-35,35,1,Anambra ,Eastern,Aviation,Clothing & Apparel,3,7029,,
1010112,Amit,P00133152,F,18-25,21,1,Kastina,Northern,Food Processing,Clothing & Apparel,2,7028,,
1010113,Schnelling,P00133153,F,55+,57,1,Kaduna,Northern,Textile,Clothing & Apparel,2,7028,,
1010114,Mark,P00133154,M,26-35,33,1,Enugu,Eastern,Aviation,Clothing & Apparel,3,7027,,
1010115,Devendra,P00133155,M,18-25,23,0,Lagos,Western,Healthcare,Clothing & Apparel,3,7026,,
1010116,Ruben,P00133156,F,51-55,52,1,Ogun,Western,Textile,Clothing & Apparel,4,7026,,
1010117,Roberts,P00133157,M,51-55,55,0,Enugu,Eastern,Hospitality,Clothing & Apparel,1,7026,,
1010118,Crebagga,P00133158,F,51-55,54,0,Imo,Eastern,Aviation,Clothing & Apparel,3,7026,,
1010119,Chand,P00133159,F,36-45,44,0,Kaduna,Northern,Banking,Clothing & Apparel,4,7026,,
1010120,Jasper,P00133160,F,36-45,45,0,Kaduna,Northern,Retail,Clothing & Apparel,3,7026,,
1010121,Bixby,P00133161,M,26-35,30,0,Enugu,Eastern,Construction,Clothing & Apparel,2,7025,,
1010122,Barchas,P00133162,F,36-45,42,0,Enugu,Eastern,Aviation,Clothing & Apparel,1,7025,,
1010123,McClure,P00133163,F,18-25,22,1,Ogun,Western,Hospitality,Clothing & Apparel,1,7024,,
1010124,Patil,P00133164,F,51-55,52,0,Ogun,Western,Aviation,Clothing & Apparel,3,7024,,
1010125,Chong,P00133165,F,18-25,18,0,Enugu,Eastern,Healthcare,Clothing & Apparel,3,7024,,
1010126,Swint,P00133166,F,26-35,27,1,Kaduna,Northern,IT Sector,Clothing & Apparel,2,7024,,
1010127,Gordon,P00133167,F,36-45,41,1,Anambra ,Eastern,Aviation,Clothing & Apparel,1,7023,,
1010128,Sanjay,P00133168,F,36-45,45,0,Ogun,Western,Media,Clothing & Apparel,4,7023,,
1010129,O'Connel,P00133169,F,26-35,33,1,Jos,Central,Banking,Clothing & Apparel,1,7023,,
1010130,Turumella,P00133170,F,26-35,35,1,Imo,Eastern,Lawyer,Clothing & Apparel,1,7023,,
1010131,Bremer,P00133171,M,36-45,45,0,Kastina,Northern,IT Sector,Clothing & Apparel,4,7023,,
1010132,Crestani,P00133172,M,26-35,28,0,Kaduna,Northern,Aviation,Clothing & Apparel,4,7023,,
1010133,Farhat,P00133173,F,26-35,34,1,Anambra ,Eastern,Lawyer,Clothing & Apparel,4,7022,,
1010134,Dave,P00133174,F,18-25,19,0,Jos,Central,Healthcare,Clothing & Apparel,3,7022,,
1010135,Shaun,P00133175,F,26-35,33,1,Jos,Central,IT Sector,Clothing & Apparel,4,7022,,
1010136,Clark,P00133176,F,26-35,26,0,Imo,Eastern,Food Processing,Clothing & Apparel,4,7022,,
1010137,Barbara,P00133177,M,18-25,19,0,Kastina,Northern,Aviation,Clothing & Apparel,1,7022,,
1010138,Akshat,P00133178,F,26-35,33,0,Kastina,Northern,Retail,Clothing & Apparel,1,7022,,
1010139,Sathya,P00133179,M,26-35,29,0,Lagos,Western,Food Processing,Clothing & Apparel,1,7020,,
1010140,Raglin,P00133180,F,26-35,28,0,Ogun,Western,Hospitality,Clothing & Apparel,1,7020,,
1010141,Katharine,P00133181,F,18-25,25,1,Enugu,Eastern,Food Processing,Clothing & Apparel,4,7020,,
1010142,liebe,P00133182,F,26-35,27,0,Lagos,Western,Media,Clothing & Apparel,4,7019,,
1010143,Ameesha,P00133183,F,36-45,39,1,Imo,Eastern,Media,Clothing & Apparel,1,7019,,
1010144,Rose,P00133184,F,18-25,22,1,Kaduna,Northern,Govt,Clothing & Apparel,1,7019,,
1010145,Fuller,P00133185,M,26-35,35,1,Kaduna,Northern,Banking,Clothing & Apparel,1,7019,,
1010146,Max,P00133186,M,18-25,19,0,Kaduna,Northern,Agriculture,Clothing & Apparel,3,7018,,
1010147,Surabhi,P00133187,M,26-35,31,1,Kaduna,Northern,Aviation,Clothing & Apparel,3,7018,,
1010148,Shivani,P00133188,F,26-35,28,1,Anambra ,Eastern,Aviation,Clothing & Apparel,2,7017,,
1010149,Akshat,P00133189,F,26-35,32,0,Jos,Central,Textile,Clothing & Apparel,4,7017,,
1010150,Gute,P00133190,F,36-45,40,1,Kastina,Northern,Aviation,Clothing & Apparel,2,7017,,
1010151,Akin,P00133191,M,51-55,53,1,Kastina,Northern,IT Sector,Clothing & Apparel,2,7017,,
1010152,Stuti,P00133192,M,18-25,22,0,Kaduna,Northern,Hospitality,Clothing & Apparel,3,7017,,
1010153,Arpita,P00133193,M,36-45,43,0,Ogun,Western,IT Sector,Clothing & Apparel,4,7016,,
1010154,McGarr,P00133194,M,36-45,42,0,Kaduna,Northern,IT Sector,Clothing & Apparel,3,7016,,
1010155,Shikhar,P00133195,F,55+,71,0,Kaduna,Northern,Banking,Clothing & Apparel,4,7016,,
1010156,Piyali,P00133196,M,51-55,51,0,Lagos,Western,IT Sector,Clothing & Apparel,2,7015,,
1010157,Kennedy,P00133197,F,36-45,40,0,P/H,Southern,Agriculture,Clothing & Apparel,3,7015,,
1010158,Kiran,P00133198,F,26-35,30,0,Enugu,Eastern,Aviation,Clothing & Apparel,4,7015,,
1010159,Jonathan,P00133199,F,51-55,52,0,Ogun,Western,Healthcare,Clothing & Apparel,4,7014,,
1010160,Robert,P00133200,F,26-35,33,0,Kaduna,Northern,Chemical,Clothing & Apparel,1,7014,,
1010161,Pinky,P00133201,F,36-45,44,0,Kastina,Northern,IT Sector,Clothing & Apparel,3,7013,,
1010162,Murray,P00133202,F,46-50,47,1,Kogi,Central,Aviation,Clothing & Apparel,3,7013,,
1010163,Jesslyn,P00133203,F,26-35,32,1,Zamfara,Northern,Textile,Clothing & Apparel,2,7013,,
1010164,Herman,P00133204,F,26-35,31,1,Abuja,Central,Healthcare,Clothing & Apparel,3,7012,,
1010165,Cohen,P00133205,F,36-45,42,0,Imo,Eastern,Aviation,Clothing & Apparel,2,7012,,
1010166,Granlund,P00133206,F,18-25,19,0,Anambra ,Eastern,Banking,Clothing & Apparel,3,7011,,
1010167,Swetha,P00133207,F,26-35,32,0,Ogun,Western,Banking,Clothing & Apparel,2,7011,,
1010168,Eugene,P00133208,F,51-55,52,1,Ibadan,Western,Agriculture,Clothing & Apparel,3,7011,,
1010169,Carlos,P00133209,F,26-35,31,0,Enugu,Eastern,Healthcare,Clothing & Apparel,4,7011,,
1010170,Bzostek,P00133210,F,26-35,30,1,Jos,Central,Automobile,Clothing & Apparel,1,7011,,
1010171,Anne,P00133211,F,18-25,24,1,Kaduna,Northern,Media,Clothing & Apparel,1,7011,,
1010172,Halladay,P00133212,M,26-35,31,0,Kaduna,Northern,Lawyer,Clothing & Apparel,1,7011,,
1010173,MaryBeth,P00133213,F,26-35,35,1,Abuja,Central,Govt,Clothing & Apparel,2,7010,,
1010174,Moore,P00133214,M,26-35,30,0,Enugu,Eastern,IT Sector,Clothing & Apparel,3,7010,,
1010175,Parakh,P00133215,M,36-45,45,0,Kastina,Northern,Lawyer,Clothing & Apparel,2,7010,,
1010176,Seio,P00133216,F,36-45,40,0,Kaduna,Northern,Agriculture,Clothing & Apparel,3,7010,,
1010177,Carroll,P00133217,F,51-55,51,0,Kaduna,Northern,Hospitality,Clothing & Apparel,3,7010,,
1010178,Aastha,P00133218,M,26-35,26,0,Zamfara,Northern,Retail,Clothing & Apparel,3,7010,,
1010179,Mhatre,P00133219,F,36-45,39,1,Enugu,Eastern,Construction,Clothing & Apparel,3,7009,,
1010180,Dorris,P00133220,F,36-45,37,0,Ogun,Western,Healthcare,Clothing & Apparel,4,7008,,
1010181,Seth,P00133221,F,36-45,39,0,Ogun,Western,Govt,Clothing & Apparel,2,7008,,
1010182,Shivangi,P00133222,F,55+,83,1,Jos,Central,Lawyer,Clothing & Apparel,2,7008,,
1010183,Neil,P00133223,F,36-45,38,1,Kaduna,Northern,Banking,Clothing & Apparel,1,7007,,
1010184,Sahil,P00133224,M,46-50,48,0,Zamfara,Northern,Media,Clothing & Apparel,4,7007,,
1010185,Neil,P00133225,F,36-45,36,0,Kano,Northern,Textile,Clothing & Apparel,4,7006,,
1010186,Toby,P00133226,F,18-25,18,0,Enugu,Eastern,Agriculture,Clothing & Apparel,4,7006,,
1010187,Krishna,P00133227,F,36-45,45,1,Kastina,Northern,IT Sector,Clothing & Apparel,4,7006,,
1010188,Craig,P00133228,F,18-25,20,0,Kaduna,Northern,Govt,Clothing & Apparel,1,7006,,
1010189,Heather,P00133229,F,36-45,44,0,Anambra ,Eastern,Lawyer,Clothing & Apparel,3,7005,,
1010190,Soumyabrata,P00133230,F,26-35,30,0,Abuja,Central,Chemical,Clothing & Apparel,1,7005,,
1010191,Sweed,P00133231,F,26-35,32,1,Kano,Northern,Govt,Clothing & Apparel,2,7005,,
1010192,Barroso,P00133232,M,26-35,32,0,Kaduna,Northern,Media,Clothing & Apparel,3,7005,,
1010193,Mills,P00133233,F,26-35,35,0,Kaduna,Northern,Construction,Clothing & Apparel,3,7005,,
1010194,Sabah,P00133234,F,36-45,41,0,Zamfara,Northern,IT Sector,Clothing & Apparel,4,7005,,
1010195,Stefania,P00133235,M,18-25,18,1,Enugu,Eastern,Hospitality,Clothing & Apparel,3,7004,,
1010196,Pratyusmita,P00133236,M,18-25,25,1,Enugu,Eastern,Hospitality,Clothing & Apparel,3,7004,,
1010197,Jim,P00133237,F,26-35,31,0,P/H,Southern,Construction,Clothing & Apparel,4,7003,,
1010198,Utsav,P00133238,M,18-25,24,0,Imo,Eastern,IT Sector,Clothing & Apparel,2,7003,,
1010199,Kane,P00133239,M,26-35,28,1,Kastina,Northern,Construction,Clothing & Apparel,2,7003,,
1010200,Hallsten,P00133240,F,46-50,49,0,Kastina,Northern,Agriculture,Clothing & Apparel,4,7003,,
1010201,Joni,P00133241,F,36-45,38,1,Ibadan,Western,Govt,Clothing & Apparel,1,7002,,
1010202,Lalita,P00133242,F,51-55,53,0,Jos,Central,Govt,Clothing & Apparel,2,7002,,
1010203,Howell,P00133243,F,26-35,33,1,P/H,Southern,Hospitality,Clothing & Apparel,1,7001,,
1010204,Reiter,P00133244,F,26-35,28,0,Imo,Eastern,Automobile,Clothing & Apparel,1,7001,,
1010205,Laalji,P00133245,M,18-25,22,0,cross river,Southern,Textile,Clothing & Apparel,3,7001,,
1010206,Nazzal,P00133246,M,26-35,30,0,Kano,Northern,Healthcare,Clothing & Apparel,3,7000,,
1010207,Sink,P00133247,F,36-45,45,0,Kaduna,Northern,Banking,Clothing & Apparel,1,6999,,
1010208,Shiva,P00133248,F,26-35,34,0,P/H,Southern,Media,Clothing & Apparel,4,6998,,
1010209,Bhosale,P00133249,M,36-45,40,1,Kaduna,Northern,IT Sector,Clothing & Apparel,4,6998,,
1010210,Gerbode,P00133250,F,26-35,26,0,Kastina,Northern,Automobile,Clothing & Apparel,1,6996,,
1010211,Sievert,P00133251,F,26-35,28,1,Kaduna,Northern,Govt,Clothing & Apparel,3,6996,,
1010212,Elizabeth,P00133252,M,46-50,50,1,Kastina,Northern,Healthcare,Clothing & Apparel,4,6995,,
1010213,Barton,P00133253,F,18-25,18,0,Kaduna,Northern,Lawyer,Clothing & Apparel,1,6995,,
1010214,Nishant,P00133254,M,36-45,39,0,Kaduna,Northern,Automobile,Clothing & Apparel,2,6995,,
1010215,Holt,P00133255,F,18-25,18,1,Anambra ,Eastern,Healthcare,Clothing & Apparel,1,6994,,
1010216,Deanra,P00133256,F,46-50,46,1,Abuja,Central,Media,Clothing & Apparel,3,6994,,
1010217,Johnson,P00133257,F,26-35,31,0,P/H,Southern,Banking,Clothing & Apparel,1,6994,,
1010218,Roelle,P00133258,F,26-35,31,0,Kaduna,Northern,Construction,Clothing & Apparel,4,6994,,
1010219,Hansen,P00133259,F,26-35,28,1,Ogun,Western,IT Sector,Clothing & Apparel,1,6993,,
1010220,Jas,P00133260,M,26-35,31,0,Kastina,Northern,Healthcare,Clothing & Apparel,4,6993,,
1010221,Jamie,P00133261,F,26-35,29,1,cross river,Southern,Govt,Clothing & Apparel,4,6993,,
1010222,Mitch,P00133262,M,18-25,22,1,Abuja,Central,Construction,Clothing & Apparel,4,6992,,
1010223,Corey-Lock,P00133263,F,26-35,28,1,Kastina,Northern,Aviation,Clothing & Apparel,4,6992,,
1010224,Joni,P00133264,F,46-50,46,1,Imo,Eastern,Healthcare,Clothing & Apparel,1,6991,,
1010225,Odegard,P00133265,F,26-35,26,0,Kaduna,Northern,Chemical,Clothing & Apparel,3,6991,,
1010226,Ellis,P00133266,F,36-45,37,0,Zamfara,Northern,Food Processing,Clothing & Apparel,3,6991,,
1010227,Michael,P00133267,M,51-55,52,0,Abuja,Central,Hospitality,Clothing & Apparel,2,6990,,
1010228,Corinna,P00133268,F,18-25,24,0,Kaduna,Northern,Hospitality,Clothing & Apparel,1,6990,,
1010229,Sorensen,P00133269,F,26-35,32,0,Kaduna,Northern,IT Sector,Clothing & Apparel,1,6989,,
1010230,Martinez,P00133270,F,51-55,55,1,Ibadan,Western,Lawyer,Clothing & Apparel,2,6988,,
1010231,Hernandez,P00133271,F,26-35,31,1,Kaduna,Northern,Media,Clothing & Apparel,2,6988,,
1010232,Eleni,P00133272,F,26-35,34,0,Kaduna,Northern,Healthcare,Clothing & Apparel,2,6988,,
1010233,Hightower,P00133273,M,0-17,17,1,Anambra ,Eastern,Healthcare,Clothing & Apparel,1,6985,,
1010234,Rohit,P00133274,M,51-55,51,1,Kaduna,Northern,Aviation,Clothing & Apparel,2,6985,,
1010235,Harivansh,P00133275,M,18-25,22,0,Ogun,Western,Healthcare,Clothing & Apparel,4,6984,,
1010236,Divyeta,P00133276,M,26-35,33,0,Kaduna,Northern,Automobile,Clothing & Apparel,2,6983,,
1010237,Barreto,P00133277,M,26-35,26,0,Ibadan,Western,Media,Clothing & Apparel,3,6982,,
1010238,Abhijit,P00133278,M,26-35,32,1,Anambra ,Eastern,Banking,Clothing & Apparel,2,6981,,
1010239,Gonzalez,P00133279,F,36-45,41,0,Anambra ,Eastern,Chemical,Clothing & Apparel,4,6981,,
1010240,Dickinson,P00133280,F,26-35,27,1,Abuja,Central,Agriculture,Clothing & Apparel,4,6981,,
1010241,Vasudev,P00133281,M,26-35,26,0,P/H,Southern,Healthcare,Clothing & Apparel,1,6981,,
1010242,Claudia,P00133282,F,26-35,28,0,Kano,Northern,Agriculture,Clothing & Apparel,2,6981,,
1010243,McMath,P00133283,M,46-50,49,0,Kastina,Northern,IT Sector,Clothing & Apparel,2,6981,,
1010244,Sara,P00133284,F,26-35,31,0,Kaduna,Northern,Retail,Clothing & Apparel,2,6981,,
1010245,Black,P00133285,M,36-45,42,0,Enugu,Eastern,Construction,Clothing & Apparel,2,6980,,
1010246,Anthony,P00133286,F,36-45,36,0,Zamfara,Northern,Media,Clothing & Apparel,4,6980,,
1010247,Maureen,P00133287,F,18-25,20,1,Abuja,Central,IT Sector,Clothing & Apparel,4,6979,,
1010248,Frazer,P00133288,F,26-35,27,0,Kano,Northern,Retail,Clothing & Apparel,2,6978,,
1010249,Rosenberg,P00133289,F,0-17,14,0,Ogun,Western,Hospitality,Clothing & Apparel,3,6978,,
1010250,Anurag,P00133290,F,18-25,22,1,Enugu,Eastern,IT Sector,Clothing & Apparel,1,6978,,
1010251,Sharelle,P00133291,F,26-35,29,0,Enugu,Eastern,Chemical,Clothing & Apparel,4,6978,,
1010252,Wallace,P00133292,M,36-45,40,1,Enugu,Eastern,IT Sector,Clothing & Apparel,2,6978,,
1010253,Adhvaita,P00133293,M,36-45,36,0,Abuja,Central,Media,Clothing & Apparel,4,6977,,
1010254,Vijay,P00133294,F,26-35,26,1,Kano,Northern,Lawyer,Clothing & Apparel,2,6977,,
1010255,Stobb,P00133295,F,46-50,47,0,Enugu,Eastern,Aviation,Clothing & Apparel,2,6977,,
1010256,Staavos,P00133296,F,26-35,31,0,Kaduna,Northern,Construction,Clothing & Apparel,4,6977,,
1010257,Sudevi,P00133297,F,26-35,26,0,Zamfara,Northern,Aviation,Clothing & Apparel,3,6977,,
1010258,Debra,P00133298,F,26-35,30,0,Ibadan,Western,Automobile,Clothing & Apparel,4,6976,,
1010259,Andrew,P00133299,F,46-50,49,0,Zamfara,Northern,Banking,Clothing & Apparel,4,6976,,
1010260,Holloman,P00133300,M,36-45,38,0,Kastina,Northern,Automobile,Clothing & Apparel,4,6975,,
1010261,Braden,P00133301,F,26-35,28,1,Kastina,Northern,Banking,Clothing & Apparel,1,6974,,
1010262,Sonakshi,P00133302,M,55+,76,0,P/H,Southern,Textile,Clothing & Apparel,2,6973,,
1010263,Budd,P00133303,F,0-17,14,0,Kaduna,Northern,Govt,Clothing & Apparel,4,6973,,
1010264,Ballentine,P00133304,F,26-35,33,1,Lagos,Western,Hospitality,Clothing & Apparel,4,6972,,
1010265,Tamara,P00133305,M,26-35,33,0,Kaduna,Northern,Banking,Clothing & Apparel,2,6972,,
1010266,Deepak,P00133306,M,36-45,36,1,Anambra ,Eastern,Agriculture,Clothing & Apparel,1,6971,,
1010267,Rishabh,P00133307,F,26-35,27,1,Abuja,Central,Banking,Clothing & Apparel,2,6971,,
1010268,Tron,P00133308,M,36-45,37,0,Enugu,Eastern,Media,Clothing & Apparel,4,6971,,
1010269,Hitesh,P00133309,F,36-45,39,1,Kano,Northern,Chemical,Clothing & Apparel,1,6970,,
1010270,Flashing,P00133310,F,18-25,25,1,Ogun,Western,Agriculture,Clothing & Apparel,3,6970,,
1010271,Poddar,P00133311,F,36-45,40,0,Ibadan,Western,Automobile,Clothing & Apparel,4,6970,,
1010272,Voltz,P00133312,M,36-45,42,1,Kaduna,Northern,Banking,Clothing & Apparel,2,6970,,
1010273,Caffey,P00133313,F,46-50,50,1,Ibadan,Western,Govt,Clothing & Apparel,2,6969,,
1010274,Tamara,P00133314,F,36-45,41,1,Jos,Central,Chemical,Clothing & Apparel,4,6969,,
1010275,Arun,P00133315,F,18-25,24,0,Jos,Central,Govt,Clothing & Apparel,2,6968,,
1010276,DeVincentis,P00133316,M,46-50,48,1,Imo,Eastern,Healthcare,Clothing & Apparel,3,6968,,
1010277,Leslie,P00133317,M,46-50,50,0,Kaduna,Northern,Govt,Clothing & Apparel,4,6968,,
1010278,Matthias,P00133318,F,26-35,31,0,Kastina,Northern,Hospitality,Clothing & Apparel,2,6967,,
1010279,Doherty,P00133319,F,26-35,35,0,P/H,Southern,Aviation,Clothing & Apparel,2,6966,,
1010280,Annie,P00133320,F,46-50,46,0,Kano,Northern,IT Sector,Clothing & Apparel,4,6966,,
1010281,Guy,P00133321,F,46-50,48,1,Kastina,Northern,IT Sector,Clothing & Apparel,3,6966,,
1010282,Bathina,P00133322,F,26-35,30,0,Ogun,Western,Retail,Clothing & Apparel,3,6965,,
1010283,Halladay,P00133323,M,26-35,27,1,Enugu,Eastern,Govt,Clothing & Apparel,2,6965,,
1010284,Medina,P00133324,F,26-35,33,0,Jos,Central,Aviation,Clothing & Apparel,4,6965,,
1010285,Nockton,P00133325,F,26-35,35,0,Kaduna,Northern,Healthcare,Clothing & Apparel,2,6965,,
1010286,Chand,P00133326,F,18-25,21,0,Anambra ,Eastern,Healthcare,Clothing & Apparel,4,6964,,
1010287,Nockton,P00133327,F,26-35,26,1,Anambra ,Eastern,Govt,Games & Toys,4,6964,,
1010288,Sanjay,P00133328,F,36-45,45,1,Jos,Central,Food Processing,Clothing & Apparel,3,6964,,
1010289,Bühler,P00133329,M,18-25,23,0,Kaduna,Northern,Textile,Clothing & Apparel,1,6964,,
1010290,Ober,P00133330,F,18-25,18,0,Kaduna,Northern,Lawyer,Clothing & Apparel,3,6963,,
1010291,Harshita,P00133331,M,26-35,29,0,Kaduna,Northern,Banking,Clothing & Apparel,2,6963,,
1010292,Troy,P00133332,F,26-35,34,0,Kano,Northern,Food Processing,Clothing & Apparel,1,6962,,
1010293,Helen,P00133333,M,18-25,23,0,Kastina,Northern,Healthcare,Clothing & Apparel,4,6962,,
1010294,Aryan,P00133334,F,36-45,43,1,Kastina,Northern,Chemical,Clothing & Apparel,1,6962,,
1010295,Pond,P00133335,F,26-35,28,0,Kaduna,Northern,Banking,Clothing & Apparel,2,6962,,
1010296,Randy,P00133336,F,55+,87,0,P/H,Southern,Retail,Clothing & Apparel,2,6960,,
1010297,Richard,P00133337,F,26-35,29,0,Kaduna,Northern,Lawyer,Clothing & Apparel,3,6960,,
1010298,Manjiri,P00133338,F,36-45,38,0,Zamfara,Northern,Aviation,Clothing & Apparel,1,6960,,
1010299,Aishwarya,P00133339,F,51-55,51,0,Ogun,Western,IT Sector,Clothing & Apparel,2,6959,,
1010300,Tushina,P00133340,M,26-35,30,0,Jos,Central,Textile,Clothing & Apparel,1,6959,,
1010301,Tushina,P00133341,M,26-35,30,0,Kogi,Central,Textile,Clothing & Apparel,2,6959,,
1010302,Hendricks,P00133342,F,36-45,45,0,Kano,Northern,Lawyer,Clothing & Apparel,4,6958,,
1010303,Bhargav,P00133343,F,18-25,22,0,Imo,Eastern,Food Processing,Clothing & Apparel,1,6958,,
1010304,Darren,P00133344,M,55+,86,1,Imo,Eastern,Aviation,Clothing & Apparel,1,6958,,
1010305,Gardner,P00133345,M,51-55,51,0,Kastina,Northern,Chemical,Clothing & Apparel,3,6957,,
1010306,Aniket,P00133346,F,36-45,43,1,Ogun,Western,Chemical,Clothing & Apparel,4,6956,,
1010307,Vaibhavi,P00133347,F,26-35,34,0,Jos,Central,Construction,Clothing & Apparel,4,6956,,
1010308,Hunter,P00133348,F,18-25,22,0,Kaduna,Northern,Healthcare,Clothing & Apparel,2,6956,,
1010309,Baptist,P00133349,F,51-55,52,1,Kaduna,Northern,Lawyer,Clothing & Apparel,1,6956,,
1010310,Elias,P00133350,F,26-35,29,1,Ogun,Western,Automobile,Clothing & Apparel,4,6955,,
1010311,Cyma,P00133351,M,18-25,20,0,Anambra ,Eastern,Aviation,Clothing & Apparel,3,6954,,
1010312,Gockenbach,P00133352,F,36-45,40,0,Anambra ,Eastern,Media,Clothing & Apparel,2,6954,,
1010313,Andreada,P00133353,F,26-35,30,1,P/H,Southern,Aviation,Clothing & Apparel,4,6954,,
1010314,Van,P00133354,M,26-35,31,0,Enugu,Eastern,Textile,Clothing & Apparel,4,6954,,
1010315,Adams,P00133355,F,51-55,53,0,Kastina,Northern,Healthcare,Clothing & Apparel,3,6954,,
1010316,Brooke,P00133356,F,26-35,27,1,Kaduna,Northern,Retail,Games & Toys,3,6954,,
1010317,Mukesh,P00133357,M,26-35,31,0,P/H,Southern,Lawyer,Clothing & Apparel,3,6953,,
1010318,Darrin,P00133358,F,26-35,26,1,Jos,Central,Govt,Clothing & Apparel,2,6953,,
1010319,Grayson,P00133359,F,46-50,50,0,Kastina,Northern,Banking,Clothing & Apparel,4,6953,,
